date,ticker,open,high,low,close,volume,daily_return,log_return
2020-03-29,AAPL,165.41,165.52,160.72,160.97,31576064,-0.026654,-0.026654
2020-04-01,AAPL,160.45,161.53,160.33,161.39,36547348,0.002634,0.002634
2020-04-02,AAPL,162.11,162.17,159.34,159.97,32615479,-0.00885,-0.00885
2020-04-03,AAPL,159.55,160.12,159.4,159.82,35084428,-0.000924,-0.000924
2020-04-04,AAPL,160.18,160.4,159.52,159.67,24839782,-0.000941,-0.000941
2020-04-05,AAPL,159.68,162.59,159.53,161.94,33755631,0.014096,0.014096
2020-04-08,AAPL,161.74,161.77,159.77,160.14,24148613,-0.011173,-0.011173
2020-04-09,AAPL,160.1,160.17,159.57,159.93,27998313,-0.001329,-0.001329
2020-04-10,AAPL,159.86,161.68,159.78,161.62,19661358,0.010513,0.010513
2020-04-11,AAPL,161.31,162.13,160.7,161.83,27785544,0.001295,0.001295
2020-04-12,AAPL,162.25,162.33,156.85,157.38,26632375,-0.027862,-0.027862
2020-04-15,AAPL,157.1,159.31,156.99,159.22,29358619,0.011624,0.011624
2020-04-16,AAPL,159.2,159.38,154.34,155.26,28934958,-0.025197,-0.025197
2020-04-17,AAPL,155.72,155.77,154.17,154.25,25629420,-0.006534,-0.006534
2020-04-18,AAPL,153.96,158.06,153.61,157.94,28477475,0.023628,0.023628
2020-04-19,AAPL,158.22,158.43,157.64,157.98,30907416,0.000298,0.000298
2020-04-22,AAPL,157.63,157.84,155.43,155.81,37982886,-0.013881,-0.013881
2020-04-23,AAPL,155.78,162.34,155.48,162.06,38037403,0.039382,0.039382
2020-04-24,AAPL,161.91,162.09,157.86,158.42,24933279,-0.022776,-0.022776
2020-04-25,AAPL,159.04,161.16,158.89,161.1,22306428,0.016825,0.016825
2020-04-26,AAPL,161.0,161.83,160.8,160.94,31775832,-0.001023,-0.001023
2020-04-29,AAPL,160.26,160.5,156.78,156.95,28468170,-0.025101,-0.025101
2020-04-30,AAPL,156.47,156.57,154.61,154.76,29465996,-0.014072,-0.014072
2020-05-01,AAPL,154.97,155.02,154.0,154.27,30514992,-0.003145,-0.003145
2020-05-02,AAPL,154.85,156.84,154.56,156.39,38914110,0.013636,0.013636
2020-05-03,AAPL,156.37,156.48,154.03,154.17,32599959,-0.014288,-0.014288
2020-05-06,AAPL,154.78,155.04,152.63,152.68,35117961,-0.009739,-0.009739
2020-05-07,AAPL,152.44,157.51,152.37,157.26,22087781,0.029602,0.029602
2020-05-08,AAPL,156.69,156.85,154.94,155.07,30139743,-0.014028,-0.014028
2020-05-09,AAPL,155.27,158.96,155.19,158.12,33946264,0.019465,0.019465
2020-05-10,AAPL,158.83,159.27,158.57,159.15,38145363,0.006516,0.006516
2020-05-13,AAPL,159.12,159.28,157.35,157.49,25623779,-0.010512,-0.010512
2020-05-14,AAPL,157.38,162.49,157.22,161.93,28964555,0.027791,0.027791
2020-05-15,AAPL,161.83,164.22,161.59,163.92,31363361,0.012257,0.012257
2020-05-16,AAPL,163.97,164.71,162.16,162.34,29098441,-0.009692,-0.009692
2020-05-17,AAPL,161.86,162.15,161.13,161.15,37435297,-0.00739,-0.00739
2020-05-20,AAPL,161.01,161.33,157.74,157.85,29531213,-0.020676,-0.020676
2020-05-21,AAPL,157.86,157.89,156.15,156.83,26421083,-0.006461,-0.006461
2020-05-22,AAPL,157.44,157.7,152.12,152.36,34024388,-0.028944,-0.028944
2020-05-23,AAPL,152.07,158.52,151.96,158.11,28816503,0.03703,0.03703
2020-05-24,AAPL,157.84,157.97,154.83,155.55,32652309,-0.016289,-0.016289
2020-05-27,AAPL,155.77,155.9,153.92,154.85,21713576,-0.004526,-0.004526
2020-05-28,AAPL,155.18,155.91,152.44,152.74,39146074,-0.013696,-0.013696
2020-05-29,AAPL,153.34,153.36,150.03,150.7,38909926,-0.013455,-0.013455
2020-05-30,AAPL,152.03,152.37,149.2,149.29,39039515,-0.009416,-0.009416
2020-05-31,AAPL,149.0,149.04,147.56,147.7,31935911,-0.010722,-0.010722
2020-06-03,AAPL,147.78,147.97,145.66,146.1,31640802,-0.010885,-0.010885
2020-06-04,AAPL,146.11,146.29,143.04,143.42,21622887,-0.018495,-0.018495
2020-06-05,AAPL,142.96,145.04,142.74,144.67,31096655,0.008696,0.008696
2020-06-06,AAPL,144.53,146.01,144.51,145.82,33656020,0.007874,0.007874
2020-06-07,AAPL,144.73,146.14,144.29,145.99,37262701,0.001179,0.001179
2020-06-10,AAPL,145.93,146.36,145.75,146.26,32895188,0.001868,0.001868
2020-06-11,AAPL,146.55,146.91,143.9,144.17,29065793,-0.014386,-0.014386
2020-06-12,AAPL,144.49,145.35,144.33,145.22,27680573,0.007253,0.007253
2020-06-13,AAPL,145.41,146.11,145.01,146.11,24550065,0.006078,0.006078
2020-06-14,AAPL,145.57,147.62,145.47,147.56,26988857,0.009852,0.009852
2020-06-17,AAPL,148.3,148.38,147.57,147.66,22633142,0.0007,0.0007
2020-06-18,AAPL,148.16,149.02,147.82,148.84,32382990,0.007984,0.007984
2020-06-19,AAPL,148.82,148.98,145.79,146.0,27534617,-0.019249,-0.019249
2020-06-20,AAPL,146.16,146.54,145.62,145.91,33231591,-0.00065,-0.00065
2020-06-21,AAPL,145.46,147.15,145.43,146.82,35207916,0.006243,0.006243
2020-06-24,AAPL,147.07,148.18,146.64,147.74,35599419,0.00623,0.00623
2020-06-25,AAPL,147.16,147.97,147.08,147.71,44757321,-0.00022,-0.00022
2020-06-26,AAPL,147.86,150.59,147.79,150.55,29486739,0.01905,0.01905
2020-06-27,AAPL,150.97,151.05,146.57,147.38,26822383,-0.021282,-0.021282
2020-06-28,AAPL,147.81,147.83,145.17,145.6,22042402,-0.012131,-0.012131
2020-07-01,AAPL,146.07,146.26,143.01,143.31,27366642,-0.015837,-0.015837
2020-07-02,AAPL,143.55,143.87,141.28,141.73,28546117,-0.011097,-0.011097
2020-07-03,AAPL,141.77,142.04,141.73,141.81,27100983,0.000514,0.000514
2020-07-04,AAPL,141.03,141.13,139.5,139.5,34608624,-0.016378,-0.016378
2020-07-05,AAPL,140.47,140.5,138.62,138.76,31902976,-0.005367,-0.005367
2020-07-08,AAPL,138.84,139.42,136.61,136.79,30333393,-0.014258,-0.014258
2020-07-09,AAPL,136.85,137.61,136.61,137.26,37832124,0.003459,0.003459
2020-07-10,AAPL,137.02,138.45,136.91,138.33,39772422,0.007719,0.007719
2020-07-11,AAPL,138.5,140.82,138.01,140.69,29492256,0.016955,0.016955
2020-07-12,AAPL,140.18,140.42,138.81,138.91,33827007,-0.012758,-0.012758
2020-07-15,AAPL,139.39,140.91,139.16,140.87,41296577,0.013998,0.013998
2020-07-16,AAPL,141.55,143.28,141.34,142.85,26244425,0.013954,0.013954
2020-07-17,AAPL,142.88,143.28,137.12,137.27,30977211,-0.039856,-0.039856
2020-07-18,AAPL,137.06,137.14,135.24,135.56,35870165,-0.012511,-0.012511
2020-07-19,AAPL,135.69,135.82,131.36,131.75,33809225,-0.028481,-0.028481
2020-07-22,AAPL,130.8,131.06,127.61,127.74,29054965,-0.030962,-0.030962
2020-07-23,AAPL,127.99,128.34,127.37,127.83,31262307,0.000754,0.000754
2020-07-24,AAPL,127.79,127.96,127.14,127.18,37432534,-0.005115,-0.005115
2020-07-25,AAPL,126.71,126.88,123.77,124.16,28971755,-0.024049,-0.024049
2020-07-26,AAPL,123.41,123.48,121.56,121.87,40877894,-0.018641,-0.018641
2020-07-29,AAPL,121.95,126.38,121.92,126.26,35708978,0.035424,0.035424
2020-07-30,AAPL,126.28,126.64,126.13,126.29,40654906,0.000254,0.000254
2020-07-31,AAPL,126.08,126.31,123.06,123.27,27532048,-0.024252,-0.024252
2020-08-01,AAPL,122.83,124.45,122.27,124.42,38191841,0.009335,0.009335
2020-08-02,AAPL,124.56,124.76,120.88,121.0,24488098,-0.027878,-0.027878
2020-08-05,AAPL,121.04,122.38,121.0,122.25,41655825,0.01023,0.01023
2020-08-06,AAPL,122.06,122.19,120.44,120.62,23106431,-0.013408,-0.013408
2020-08-07,AAPL,120.09,123.03,120.02,123.02,26461875,0.01976,0.01976
2020-08-08,AAPL,122.16,125.35,121.94,125.17,34374487,0.017299,0.017299
2020-08-09,AAPL,125.46,128.51,124.9,128.15,30818000,0.023556,0.023556
2020-08-12,AAPL,128.01,128.07,125.54,125.56,36878768,-0.020446,-0.020446
2020-08-13,AAPL,125.25,125.62,121.53,121.93,35028897,-0.02938,-0.02938
2020-08-14,AAPL,122.5,122.79,122.28,122.3,25151918,0.003036,0.003036
2020-08-15,AAPL,122.04,124.46,121.76,124.17,30609285,0.015177,0.015177
2020-08-16,AAPL,124.19,126.89,124.16,126.58,27867756,0.019283,0.019283
2020-08-19,AAPL,127.28,131.95,127.06,131.9,21954852,0.041118,0.041118
2020-08-20,AAPL,131.8,132.86,131.71,132.73,32181380,0.00632,0.00632
2020-08-21,AAPL,132.86,135.26,132.65,135.07,32915634,0.017433,0.017433
2020-08-22,AAPL,135.36,135.55,132.94,132.95,26092883,-0.015777,-0.015777
2020-08-23,AAPL,132.51,132.94,129.49,129.5,27788562,-0.026345,-0.026345
2020-08-26,AAPL,129.84,129.87,127.75,127.76,32790583,-0.01351,-0.01351
2020-08-27,AAPL,127.15,129.98,126.69,129.8,26028082,0.015847,0.015847
2020-08-28,AAPL,130.07,132.0,130.02,131.83,37064882,0.015482,0.015482
2020-08-29,AAPL,131.7,131.72,128.33,128.85,35132749,-0.022812,-0.022812
2020-08-30,AAPL,128.56,131.5,128.44,130.91,24970377,0.015876,0.015876
2020-09-02,AAPL,130.35,135.88,130.29,135.64,25097901,0.03548,0.03548
2020-09-03,AAPL,135.76,136.79,135.24,136.76,21830154,0.008208,0.008208
2020-09-04,AAPL,136.42,140.04,135.9,139.63,41507765,0.020796,0.020796
2020-09-05,AAPL,139.15,139.37,139.13,139.28,21185753,-0.002558,-0.002558
2020-09-06,AAPL,138.89,141.27,138.62,140.87,28593313,0.011333,0.011333
2020-09-09,AAPL,140.76,141.11,139.89,140.98,25319015,0.000842,0.000842
2020-09-10,AAPL,141.4,141.51,140.97,141.14,23354494,0.00113,0.00113
2020-09-11,AAPL,141.44,143.87,141.02,143.73,32517914,0.018181,0.018181
2020-09-12,AAPL,143.59,144.79,143.57,144.39,25645789,0.00458,0.00458
2020-09-13,AAPL,144.42,144.71,144.17,144.61,29669747,0.001501,0.001501
2020-09-16,AAPL,144.79,146.1,144.51,145.81,28273475,0.008236,0.008236
2020-09-17,AAPL,145.87,148.21,145.66,147.88,27776599,0.01413,0.01413
2020-09-18,AAPL,147.77,150.18,147.22,149.89,35457972,0.013508,0.013508
2020-09-19,AAPL,149.19,155.35,149.11,155.17,27998547,0.034643,0.034643
2020-09-20,AAPL,155.0,156.44,154.7,156.09,32067367,0.005887,0.005887
2020-09-23,AAPL,156.35,156.56,153.68,153.79,30150035,-0.014883,-0.014883
2020-09-24,AAPL,153.53,157.21,153.33,157.1,32653956,0.021305,0.021305
2020-09-25,AAPL,156.96,159.58,156.57,159.17,27836636,0.013089,0.013089
2020-09-26,AAPL,159.54,161.7,159.37,161.12,29563867,0.012186,0.012186
2020-09-27,AAPL,162.18,162.26,158.4,158.67,42837627,-0.015332,-0.015332
2020-09-30,AAPL,158.48,158.95,156.93,157.34,30369828,-0.008417,-0.008417
2020-10-01,AAPL,157.79,157.92,157.21,157.49,34861231,0.000993,0.000993
2020-10-02,AAPL,157.0,159.77,156.83,159.55,24253299,0.012977,0.012977
2020-10-03,AAPL,159.4,162.26,159.06,162.17,28027305,0.01627,0.01627
2020-10-04,AAPL,162.53,166.41,162.21,165.87,33178005,0.022574,0.022574
2020-10-07,AAPL,165.59,165.88,164.25,164.68,30476446,-0.007172,-0.007172
2020-10-08,AAPL,165.25,165.27,163.48,163.8,33469027,-0.005404,-0.005404
2020-10-09,AAPL,163.44,167.76,163.28,167.19,23250450,0.020492,0.020492
2020-10-10,AAPL,166.49,171.52,166.0,171.41,34356062,0.024924,0.024924
2020-10-11,AAPL,171.0,171.07,170.06,170.14,37481992,-0.007405,-0.007405
2020-10-14,AAPL,169.45,170.13,169.1,169.8,28866019,-0.00202,-0.00202
2020-10-15,AAPL,169.83,172.24,169.8,171.83,24276610,0.011882,0.011882
2020-10-16,AAPL,171.35,171.46,170.19,170.25,23401603,-0.009212,-0.009212
2020-10-17,AAPL,170.25,170.41,167.95,167.97,18966027,-0.013498,-0.013498
2020-10-18,AAPL,168.86,171.84,168.68,171.3,33359929,0.019604,0.019604
2020-10-21,AAPL,171.39,171.78,169.63,169.67,22851535,-0.009513,-0.009513
2020-10-22,AAPL,169.49,171.48,169.43,171.22,27702203,0.009078,0.009078
2020-10-23,AAPL,170.62,173.55,170.44,173.45,33719862,0.01295,0.01295
2020-10-24,AAPL,173.59,173.78,172.5,173.31,25368409,-0.000833,-0.000833
2020-10-25,AAPL,173.84,174.03,173.21,173.66,28891880,0.002039,0.002039
2020-10-28,AAPL,173.4,174.13,173.11,173.98,27283597,0.00181,0.00181
2020-10-29,AAPL,173.64,173.65,172.9,173.53,32139668,-0.002557,-0.002557
2020-10-30,AAPL,173.77,174.21,173.59,174.05,34911804,0.002962,0.002962
2020-10-31,AAPL,175.09,175.58,173.61,173.7,24363132,-0.002018,-0.002018
2020-11-01,AAPL,173.29,173.45,171.44,171.71,24280529,-0.011501,-0.011501
2020-11-04,AAPL,170.97,173.48,170.52,173.34,32310213,0.00945,0.00945
2020-11-05,AAPL,173.67,174.3,173.45,174.1,37018315,0.004384,0.004384
2020-11-06,AAPL,174.07,174.29,171.21,171.46,32790289,-0.015277,-0.015277
2020-11-07,AAPL,171.21,175.38,170.77,174.91,29995984,0.019898,0.019898
2020-11-08,AAPL,174.93,175.08,173.18,173.53,34450832,-0.00793,-0.00793
2020-11-11,AAPL,173.81,174.4,173.45,174.39,18183402,0.004976,0.004976
2020-11-12,AAPL,174.37,174.52,171.09,171.42,33099842,-0.017223,-0.017223
2020-11-13,AAPL,171.53,171.57,168.95,168.97,25854076,-0.014376,-0.014376
2020-11-14,AAPL,169.59,169.78,168.21,168.53,29599590,-0.002597,-0.002597
2020-11-15,AAPL,168.29,168.35,163.9,164.33,35679769,-0.025234,-0.025234
2020-11-18,AAPL,163.91,165.47,163.82,165.43,28782458,0.006673,0.006673
2020-11-19,AAPL,165.66,165.67,162.19,162.45,22691868,-0.018203,-0.018203
2020-11-20,AAPL,164.22,164.51,159.68,159.77,32188775,-0.016605,-0.016605
2020-11-21,AAPL,160.6,160.62,157.44,157.48,39091931,-0.014433,-0.014433
2020-11-22,AAPL,157.25,157.36,155.24,155.67,31379197,-0.011565,-0.011565
2020-11-25,AAPL,155.76,157.03,155.49,156.83,31693514,0.007396,0.007396
2020-11-26,AAPL,157.4,157.62,155.87,156.31,29035218,-0.003322,-0.003322
2020-11-27,AAPL,157.16,158.87,157.1,158.16,27980258,0.011772,0.011772
2020-11-28,AAPL,157.97,163.2,157.48,162.31,31747527,0.025911,0.025911
2020-11-29,AAPL,162.56,162.74,161.27,161.42,20885859,-0.005495,-0.005495
2020-12-02,AAPL,160.69,162.15,160.67,161.73,29393254,0.001923,0.001923
2020-12-03,AAPL,161.07,164.43,160.97,164.29,28488144,0.015706,0.015706
2020-12-04,AAPL,164.25,164.54,162.25,162.37,34236475,-0.011755,-0.011755
2020-12-05,AAPL,163.21,163.22,161.7,161.75,21945860,-0.003807,-0.003807
2020-12-06,AAPL,161.94,162.01,158.29,158.38,26576790,-0.021107,-0.021107
2020-12-09,AAPL,158.08,158.17,158.0,158.07,39323257,-0.001957,-0.001957
2020-12-10,AAPL,158.6,158.93,156.34,156.49,25792280,-0.010021,-0.010021
2020-12-11,AAPL,156.7,159.57,156.62,159.52,24578158,0.019195,0.019195
2020-12-12,AAPL,160.19,162.98,160.18,162.96,33245677,0.021344,0.021344
2020-12-13,AAPL,162.87,163.03,162.47,162.59,27619699,-0.002329,-0.002329
2020-12-16,AAPL,162.43,164.57,162.22,164.42,22502516,0.011248,0.011248
2020-12-17,AAPL,164.68,168.66,164.5,168.37,37286002,0.023703,0.023703
2020-12-18,AAPL,169.1,169.11,168.77,168.79,27360227,0.002478,0.002478
2020-12-19,AAPL,168.9,169.54,168.38,169.03,30449734,0.001462,0.001462
2020-12-20,AAPL,167.65,172.37,167.57,172.2,34435608,0.018586,0.018586
2020-12-23,AAPL,172.18,173.51,171.9,173.35,39509802,0.006647,0.006647
2020-12-24,AAPL,174.03,176.35,173.85,176.35,32773470,0.017133,0.017133
2020-12-25,AAPL,176.28,176.34,176.06,176.34,25642923,-6.9e-05,-6.9e-05
2020-12-26,AAPL,175.6,175.96,175.31,175.75,26152305,-0.003336,-0.003336
2020-12-27,AAPL,175.96,176.04,171.04,171.05,23327859,-0.027111,-0.027111
2020-12-30,AAPL,171.93,172.0,166.08,166.25,29646251,-0.028466,-0.028466
2020-12-31,AAPL,165.61,167.48,165.16,167.33,24564235,0.006503,0.006503
2021-01-01,AAPL,166.43,166.58,165.38,165.61,24068925,-0.010335,-0.010335
2021-01-02,AAPL,165.61,165.88,164.67,165.33,33591037,-0.001693,-0.001693
2021-01-03,AAPL,165.17,168.49,164.92,168.19,24907464,0.017125,0.017125
2021-01-06,AAPL,169.66,169.8,166.36,166.52,28926991,-0.009933,-0.009933
2021-01-07,AAPL,166.03,169.0,165.65,168.67,30992662,0.012771,0.012771
2021-01-08,AAPL,168.68,168.74,162.33,162.56,31605270,-0.036864,-0.036864
2021-01-09,AAPL,162.6,163.54,162.23,163.45,25925501,0.005433,0.005433
2021-01-10,AAPL,162.79,163.05,161.07,161.42,33069977,-0.012485,-0.012485
2021-01-13,AAPL,161.16,161.3,159.66,160.02,32633139,-0.008718,-0.008718
2021-01-14,AAPL,159.55,164.37,159.15,164.3,22913791,0.026384,0.026384
2021-01-15,AAPL,164.13,164.3,163.46,163.96,30983848,-0.002029,-0.002029
2021-01-16,AAPL,164.41,164.59,162.89,163.31,31978459,-0.003958,-0.003958
2021-01-17,AAPL,164.07,164.07,161.74,161.9,27967294,-0.008683,-0.008683
2021-01-20,AAPL,162.52,163.21,157.8,158.35,28741035,-0.022213,-0.022213
2021-01-21,AAPL,158.06,158.52,157.67,158.13,28773282,-0.001356,-0.001356
2021-01-22,AAPL,158.15,163.25,158.06,163.17,26269835,0.031369,0.031369
2021-01-23,AAPL,163.47,166.93,163.41,166.82,25461139,0.022097,0.022097
2021-01-24,AAPL,166.17,167.53,166.0,167.52,32835279,0.004238,0.004238
2021-01-27,AAPL,167.92,170.26,167.68,170.22,28501689,0.015939,0.015939
2021-01-28,AAPL,170.46,170.66,169.9,170.22,30867133,5.1e-05,5.1e-05
2021-01-29,AAPL,171.18,174.06,170.84,173.78,37042965,0.020682,0.020682
2021-01-30,AAPL,173.38,173.53,171.17,171.64,34008400,-0.012385,-0.012385
2021-01-31,AAPL,171.85,172.13,171.27,171.56,32565618,-0.000504,-0.000504
2021-02-03,AAPL,172.04,172.96,170.55,170.67,29462311,-0.00515,-0.00515
2021-02-04,AAPL,170.77,170.94,168.45,168.7,29402367,-0.011625,-0.011625
2021-02-05,AAPL,168.9,169.32,168.49,168.65,36584589,-0.000321,-0.000321
2021-02-06,AAPL,168.8,169.38,165.41,165.43,33611271,-0.019263,-0.019263
2021-02-07,AAPL,165.45,170.83,165.12,170.58,30205786,0.030645,0.030645
2021-02-10,AAPL,171.05,171.42,170.29,170.88,30257749,0.001775,0.001775
2021-02-11,AAPL,170.33,171.45,170.31,170.89,27681339,5.4e-05,5.4e-05
2021-02-12,AAPL,170.82,170.94,169.09,169.09,37883955,-0.01057,-0.01057
2021-02-13,AAPL,170.05,170.47,168.74,169.07,26357478,-0.000152,-0.000152
2021-02-14,AAPL,168.6,168.74,168.35,168.38,32208490,-0.004102,-0.004102
2021-02-17,AAPL,168.46,169.31,168.13,169.19,27791573,0.004838,0.004838
2021-02-18,AAPL,169.11,171.09,168.82,171.07,32437881,0.011049,0.011049
2021-02-19,AAPL,171.03,171.33,167.36,167.38,31951355,-0.021822,-0.021822
2021-02-20,AAPL,168.22,168.88,168.12,168.71,32870139,0.007941,0.007941
2021-02-21,AAPL,168.19,171.45,167.97,171.22,29248216,0.01473,0.01473
2021-02-24,AAPL,171.59,171.74,170.41,170.55,26341034,-0.003917,-0.003917
2021-02-25,AAPL,170.5,170.59,166.1,166.25,26177435,-0.025535,-0.025535
2021-02-26,AAPL,166.45,168.14,166.14,167.89,28285417,0.00982,0.00982
2021-02-27,AAPL,168.02,168.02,165.89,166.19,33100696,-0.010147,-0.010147
2021-02-28,AAPL,165.82,166.8,165.68,166.22,30495119,0.000163,0.000163
2021-03-03,AAPL,166.91,167.74,166.15,166.57,36818994,0.002091,0.002091
2021-03-04,AAPL,167.08,167.35,163.85,164.19,29493022,-0.014401,-0.014401
2021-03-05,AAPL,164.37,168.82,164.07,168.8,26887511,0.027715,0.027715
2021-03-06,AAPL,169.6,172.84,169.33,172.69,35360077,0.022763,0.022763
2021-03-07,AAPL,173.02,173.9,172.87,173.51,25487312,0.00472,0.00472
2021-03-10,AAPL,173.65,177.6,173.44,177.48,31558664,0.022655,0.022655
2021-03-11,AAPL,177.59,179.6,177.39,179.54,27443373,0.011519,0.011519
2021-03-12,AAPL,180.07,180.19,178.78,178.82,29494689,-0.004023,-0.004023
2021-03-13,AAPL,179.16,181.02,178.67,180.31,28860251,0.008308,0.008308
2021-03-14,AAPL,179.4,182.55,179.36,181.92,26030010,0.008895,0.008895
2021-03-17,AAPL,180.72,184.72,180.36,184.64,29925447,0.014861,0.014861
2021-03-18,AAPL,185.08,185.89,184.31,185.74,30309885,0.005911,0.005911
2021-03-19,AAPL,186.42,186.45,184.69,184.84,10313627,-0.004829,-0.004829
2021-03-20,AAPL,184.8,186.32,184.56,186.16,34515756,0.007099,0.007099
2021-03-21,AAPL,187.92,188.35,180.47,180.6,39501870,-0.030325,-0.030325
2021-03-24,AAPL,180.11,181.77,179.53,181.4,33000327,0.00442,0.00442
2021-03-25,AAPL,181.69,185.28,181.62,184.74,29384561,0.018272,0.018272
2021-03-26,AAPL,183.46,183.9,182.57,182.75,35627767,-0.010833,-0.010833
2021-03-27,AAPL,183.22,190.82,183.07,190.52,35410934,0.041597,0.041597
2021-03-28,AAPL,190.74,192.43,190.28,192.34,41179724,0.009507,0.009507
2021-03-31,AAPL,192.43,192.62,192.24,192.42,19036859,0.000444,0.000444
2021-04-01,AAPL,192.0,194.42,191.93,193.91,37487121,0.007706,0.007706
2021-04-02,AAPL,194.57,195.2,191.13,191.49,28813770,-0.012563,-0.012563
2021-04-03,AAPL,191.28,194.52,191.09,194.26,31915775,0.014361,0.014361
2021-04-04,AAPL,195.24,195.83,194.69,195.61,28229408,0.00694,0.00694
2021-04-07,AAPL,196.98,199.56,196.14,199.25,30818628,0.018404,0.018404
2021-04-08,AAPL,198.93,199.06,197.04,197.25,37155018,-0.010075,-0.010075
2021-04-09,AAPL,197.93,201.59,197.63,200.67,17516092,0.017181,0.017181
2021-04-10,AAPL,200.82,206.94,200.09,206.91,23241522,0.030653,0.030653
2021-04-11,AAPL,206.82,210.03,206.43,209.13,35245658,0.010679,0.010679
2021-04-14,AAPL,209.27,214.46,208.84,213.25,39051325,0.01948,0.01948
2021-04-15,AAPL,213.78,218.2,213.09,217.62,26293251,0.020299,0.020299
2021-04-16,AAPL,217.62,218.69,217.61,218.53,32388807,0.004175,0.004175
2021-04-17,AAPL,218.54,221.99,217.39,221.86,34361083,0.015113,0.015113
2021-04-18,AAPL,221.25,221.64,218.96,219.37,33399828,-0.0113,-0.0113
2021-04-21,AAPL,218.65,222.69,218.41,222.59,38649229,0.014595,0.014595
2021-04-22,AAPL,222.43,225.94,222.26,225.56,29412814,0.013257,0.013257
2021-04-23,AAPL,226.14,227.28,225.57,227.21,31772913,0.007303,0.007303
2021-04-24,AAPL,226.43,226.78,226.27,226.38,30135824,-0.003661,-0.003661
2021-04-25,AAPL,226.24,228.57,226.07,228.37,32728299,0.008725,0.008725
2021-04-28,AAPL,228.76,230.48,228.63,229.82,22033698,0.006346,0.006346
2021-04-29,AAPL,230.38,230.39,229.48,229.62,21386710,-0.000868,-0.000868
2021-04-30,AAPL,229.99,230.35,226.5,226.84,31835054,-0.012212,-0.012212
2021-05-01,AAPL,226.05,226.08,224.4,224.5,31981944,-0.010365,-0.010365
2021-05-02,AAPL,225.63,227.47,225.46,227.04,34698444,0.011251,0.011251
2021-05-05,AAPL,227.11,227.58,221.86,222.16,34141204,-0.021713,-0.021713
2021-05-06,AAPL,221.67,229.05,221.63,228.69,35573333,0.028951,0.028951
2021-05-07,AAPL,229.22,229.93,228.87,229.16,28950920,0.002064,0.002064
2021-05-08,AAPL,228.68,229.16,227.37,227.97,28778432,-0.005215,-0.005215
2021-05-09,AAPL,227.53,227.73,221.51,221.93,20207523,-0.026841,-0.026841
2021-05-12,AAPL,220.57,220.71,220.34,220.52,30301336,-0.006366,-0.006366
2021-05-13,AAPL,219.92,225.89,219.91,224.92,32344814,0.01975,0.01975
2021-05-14,AAPL,224.67,224.83,220.2,220.21,26922523,-0.021143,-0.021143
2021-05-15,AAPL,220.04,229.34,219.83,229.26,16784468,0.040252,0.040252
2021-05-16,AAPL,227.09,234.76,226.49,234.13,23205391,0.021014,0.021014
2021-05-19,AAPL,235.67,235.82,233.73,233.82,26161336,-0.001333,-0.001333
2021-05-20,AAPL,233.56,236.52,232.64,236.18,32642209,0.010061,0.010061
2021-05-21,AAPL,235.22,237.87,235.15,237.38,27567453,0.00507,0.00507
2021-05-22,AAPL,236.36,238.91,235.36,238.49,25788116,0.00465,0.00465
2021-05-23,AAPL,238.36,238.49,236.47,237.04,27139140,-0.006092,-0.006092
2021-05-26,AAPL,236.43,240.54,236.33,240.17,29126190,0.013124,0.013124
2021-05-27,AAPL,240.57,241.14,239.46,239.92,40186129,-0.001029,-0.001029
2021-05-28,AAPL,239.66,242.14,239.63,241.82,18742974,0.007897,0.007897
2021-05-29,AAPL,241.74,242.65,241.36,242.48,28897743,0.00272,0.00272
2021-05-30,AAPL,242.37,246.96,242.2,246.75,28029167,0.017432,0.017432
2021-06-02,AAPL,246.62,250.99,246.27,250.81,23761011,0.016318,0.016318
